season,round,race_name,date,country,locality,circuit_id,split,driver_id,constructor_id,position,points,grid,laps,status,gap,fastest_rank,fastest,top_speed_kph,time_sec
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,hulkenberg,renault,13,0,0,66,Finished,+39.241,13,1:21.282,206.171,81.282
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,raikkonen,alfa,14,0,14,66,Finished,+41.803,14,1:21.382,205.917,81.382
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,perez,racing_point,15,0,15,66,Finished,+46.877,16,1:21.859,204.717,81.85900000000001
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,giovinazzi,alfa,16,0,18,66,Finished,+47.691,15,1:21.833,204.782,81.833
2019,6,Monaco Grand Prix,2019-05-26,Monaco,Monte-Carlo,monaco,train,hamilton,mercedes,1,25,1,78,Finished,1:43:28.437,6,1:16.167,157.721,76.167
2019,6,Monaco Grand Prix,2019-05-26,Monaco,Monte-Carlo,monaco,train,vettel,ferrari,2,18,4,78,Finished,+2.602,9,1:16.277,157.494,76.277
2019,6,Monaco Grand Prix,2019-05-26,Monaco,Monte-Carlo,monaco,train,bottas,mercedes,3,15,2,78,Finished,+3.162,2,1:15.163,159.828,75.163
2019,6,Monaco Grand Prix,2019-05-26,Monaco,Monte-Carlo,monaco,train,max_verstappen,red_bull,4,12,3,78,Finished,+5.537,7,1:16.229,157.593,76.229
2019,6,Monaco Grand Prix,2019-05-26,Monaco,Monte-Carlo,monaco,train,gasly,red_bull,5,11,8,78,Finished,+9.946,1,1:14.279,161.73,74.279
2019,6,Monaco Grand Prix,2019-05-26,Monaco,Monte-Carlo,monaco,train,sainz,mclaren,6,8,9,78,Finished,+53.454,5,1:15.891,158.295,75.891
2019,6,Monaco Grand Prix,2019-05-26,Monaco,Monte-Carlo,monaco,train,kvyat,toro_rosso,7,6,7,78,Finished,+54.574,10,1:16.288,157.471,76.288
2019,6,Monaco Grand Prix,2019-05-26,Monaco,Monte-Carlo,monaco,train,albon,toro_rosso,8,4,10,78,Finished,+55.200,3,1:15.607,158.89,75.607
2019,6,Monaco Grand Prix,2019-05-26,Monaco,Monte-Carlo,monaco,train,ricciardo,renault,9,2,6,78,Finished,+1:00.894,4,1:15.697,158.701,75.697
2019,6,Monaco Grand Prix,2019-05-26,Monaco,Monte-Carlo,monaco,train,grosjean,haas,10,1,13,78,Finished,+1:01.034,16,1:16.746,156.531,76.746
2019,6,Monaco Grand Prix,2019-05-26,Monaco,Monte-Carlo,monaco,train,norris,mclaren,11,0,12,78,Finished,+1:06.801,13,1:16.413,157.214,76.413
2019,8,French Grand Prix,2019-06-23,France,Le Castellet,ricard,train,hamilton,mercedes,1,25,1,53,Finished,1:24:31.198,2,1:32.764,226.717,92.76400000000001
2019,8,French Grand Prix,2019-06-23,France,Le Castellet,ricard,train,bottas,mercedes,2,18,2,53,Finished,+18.056,3,1:33.586,224.725,93.586
2019,8,French Grand Prix,2019-06-23,France,Le Castellet,ricard,train,leclerc,ferrari,3,15,3,53,Finished,+18.985,4,1:33.828,224.146,93.828
2019,8,French Grand Prix,2019-06-23,France,Le Castellet,ricard,train,max_verstappen,red_bull,4,12,4,53,Finished,+34.905,5,1:34.162,223.351,94.162
2019,8,French Grand Prix,2019-06-23,France,Le Castellet,ricard,train,vettel,ferrari,5,11,7,53,Finished,+1:02.796,1,1:32.740,226.775,92.74000000000001
2019,8,French Grand Prix,2019-06-23,France,Le Castellet,ricard,train,sainz,mclaren,6,8,6,53,Finished,+1:35.462,6,1:34.561,222.408,94.561
2019,9,Austrian Grand Prix,2019-06-30,Austria,Spielberg,red_bull_ring,train,max_verstappen,red_bull,1,26,2,71,Finished,1:22:01.822,1,1:07.475,230.378,67.475
2019,9,Austrian Grand Prix,2019-06-30,Austria,Spielberg,red_bull_ring,train,leclerc,ferrari,2,18,1,71,Finished,+2.724,3,1:07.994,228.62,67.994
2019,9,Austrian Grand Prix,2019-06-30,Austria,Spielberg,red_bull_ring,train,bottas,mercedes,3,15,3,71,Finished,+18.960,7,1:08.565,226.716,68.565
2019,9,Austrian Grand Prix,2019-06-30,Austria,Spielberg,red_bull_ring,train,vettel,ferrari,4,12,9,71,Finished,+19.610,2,1:07.676,229.694,67.676
2019,9,Austrian Grand Prix,2019-06-30,Austria,Spielberg,red_bull_ring,train,hamilton,mercedes,5,10,4,71,Finished,+22.805,5,1:08.050,228.432,68.05
2019,10,British Grand Prix,2019-07-14,UK,Silverstone,silverstone,train,hamilton,mercedes,1,26,2,52,Finished,1:21:08.452,1,1:27.369,242.735,87.369
2019,10,British Grand Prix,2019-07-14,UK,Silverstone,silverstone,train,bottas,mercedes,2,18,1,52,Finished,+24.928,2,1:27.406,242.633,87.406
2019,10,British Grand Prix,2019-07-14,UK,Silverstone,silverstone,train,leclerc,ferrari,3,15,3,52,Finished,+30.117,5,1:29.313,237.452,89.313
2019,10,British Grand Prix,2019-07-14,UK,Silverstone,silverstone,train,gasly,red_bull,4,12,5,52,Finished,+34.692,8,1:29.544,236.839,89.544
2019,10,British Grand Prix,2019-07-14,UK,Silverstone,silverstone,train,max_verstappen,red_bull,5,10,4,52,Finished,+39.458,4,1:29.272,237.561,89.27199999999999
2019,10,British Grand Prix,2019-07-14,UK,Silverstone,silverstone,train,sainz,mclaren,6,8,13,52,Finished,+53.639,11,1:29.757,236.277,89.757
2019,10,British Grand Prix,2019-07-14,UK,Silverstone,silverstone,train,ricciardo,renault,7,6,7,52,Finished,+54.401,9,1:29.624,236.628,89.624
2019,10,British Grand Prix,2019-07-14,UK,Silverstone,silverstone,train,raikkonen,alfa,8,4,12,52,Finished,+1:05.540,14,1:30.034,235.551,90.03399999999999
2019,10,British Grand Prix,2019-07-14,UK,Silverstone,silverstone,train,kvyat,toro_rosso,9,2,17,52,Finished,+1:06.720,12,1:29.910,235.875,89.91
2019,10,British Grand Prix,2019-07-14,UK,Silverstone,silverstone,train,hulkenberg,renault,10,1,10,52,Finished,+1:12.733,13,1:29.949,235.773,89.949
2019,10,British Grand Prix,2019-07-14,UK,Silverstone,silverstone,train,norris,mclaren,11,0,8,52,Finished,+1:14.281,10,1:29.636,236.596,89.636
2019,10,British Grand Prix,2019-07-14,UK,Silverstone,silverstone,train,albon,toro_rosso,12,0,9,52,Finished,+1:15.617,15,1:30.872,233.378,90.872
2019,10,British Grand Prix,2019-07-14,UK,Silverstone,silverstone,train,stroll,racing_point,13,0,18,52,Finished,+1:21.086,6,1:29.390,237.248,89.39
2019,12,Hungarian Grand Prix,2019-08-04,Hungary,Budapest,hungaroring,train,hamilton,mercedes,1,25,3,70,Finished,1:35:03.796,2,1:18.528,200.84,78.52799999999999
2019,12,Hungarian Grand Prix,2019-08-04,Hungary,Budapest,hungaroring,train,max_verstappen,red_bull,2,19,1,70,Finished,+17.796,1,1:17.103,204.552,77.10300000000001
2019,12,Hungarian Grand Prix,2019-08-04,Hungary,Budapest,hungaroring,train,vettel,ferrari,3,15,5,70,Finished,+1:01.433,4,1:19.786,197.673,79.786
2019,12,Hungarian Grand Prix,2019-08-04,Hungary,Budapest,hungaroring,train,leclerc,ferrari,4,12,4,70,Finished,+1:05.250,5,1:20.493,195.937,80.493
2019,13,Belgian Grand Prix,2019-09-01,Belgium,Spa,spa,train,leclerc,ferrari,1,25,1,44,Finished,1:23:45.710,4,1:46.664,236.39,106.664
2019,13,Belgian Grand Prix,2019-09-01,Belgium,Spa,spa,train,hamilton,mercedes,2,18,3,44,Finished,+0.981,3,1:46.580,236.577,106.58
2019,13,Belgian Grand Prix,2019-09-01,Belgium,Spa,spa,train,bottas,mercedes,3,15,4,44,Finished,+12.585,2,1:46.465,236.832,106.465
2019,13,Belgian Grand Prix,2019-09-01,Belgium,Spa,spa,train,vettel,ferrari,4,13,2,44,Finished,+26.422,1,1:46.409,236.957,106.40899999999999
2019,13,Belgian Grand Prix,2019-09-01,Belgium,Spa,spa,train,albon,red_bull,5,10,17,44,Finished,+1:21.325,5,1:47.507,234.537,107.507
2019,13,Belgian Grand Prix,2019-09-01,Belgium,Spa,spa,train,perez,racing_point,6,8,7,44,Finished,+1:24.448,13,1:48.781,231.79,108.781
2019,13,Belgian Grand Prix,2019-09-01,Belgium,Spa,spa,train,kvyat,toro_rosso,7,6,19,44,Finished,+1:29.657,7,1:48.143,233.157,108.143
2019,13,Belgian Grand Prix,2019-09-01,Belgium,Spa,spa,train,hulkenberg,renault,8,4,12,44,Finished,+1:46.639,9,1:48.349,232.714,108.34899999999999
2019,13,Belgian Grand Prix,2019-09-01,Belgium,Spa,spa,train,gasly,toro_rosso,9,2,13,44,Finished,+1:49.168,17,1:49.700,229.848,109.7
2019,13,Belgian Grand Prix,2019-09-01,Belgium,Spa,spa,train,stroll,racing_point,10,1,16,44,Finished,+1:49.838,10,1:48.357,232.697,108.357
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,vettel,ferrari,1,25,3,61,Finished,1:58:33.667,5,1:44.802,173.916,104.80199999999999
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,leclerc,ferrari,2,18,1,61,Finished,+2.641,4,1:44.723,174.047,104.723
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,max_verstappen,red_bull,3,15,4,61,Finished,+3.821,8,1:45.176,173.298,105.176
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,hamilton,mercedes,4,12,2,61,Finished,+4.608,7,1:44.914,173.73,104.914
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,bottas,mercedes,5,10,5,61,Finished,+6.119,2,1:43.534,176.046,103.53399999999999
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,albon,red_bull,6,8,6,61,Finished,+11.663,9,1:45.260,173.159,105.25999999999999
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,norris,mclaren,7,6,9,61,Finished,+14.769,11,1:45.716,172.412,105.71600000000001
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,gasly,toro_rosso,8,4,11,61,Finished,+15.547,13,1:45.769,172.326,105.769
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,hulkenberg,renault,9,2,8,61,Finished,+16.718,12,1:45.765,172.333,105.765
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,giovinazzi,alfa,10,1,10,61,Finished,+27.855,10,1:45.630,172.553,105.63
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,grosjean,haas,11,0,17,61,Finished,+35.436,16,1:46.274,171.507,106.274
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,sainz,mclaren,12,0,7,61,Finished,+35.974,15,1:45.969,172.001,105.969
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,stroll,racing_point,13,0,16,61,Finished,+36.419,6,1:44.896,173.76,104.896
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,ricciardo,renault,14,0,20,61,Finished,+37.660,14,1:45.915,172.088,105.91499999999999
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,kvyat,toro_rosso,15,0,14,61,Finished,+38.178,3,1:44.371,174.634,104.37100000000001
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,kubica,williams,16,0,19,61,Finished,+47.024,18,1:46.793,170.674,106.793
2019,15,Singapore Grand Prix,2019-09-22,Singapore,Marina Bay,marina_bay,train,kevin_magnussen,haas,17,0,13,61,Finished,+1:26.522,1,1:42.301,178.168,102.301
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,hamilton,mercedes,1,26,2,53,Finished,1:33:38.992,1,1:35.761,219.847,95.761
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,bottas,mercedes,2,18,4,53,Finished,+3.829,3,1:36.316,218.58,96.316
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,leclerc,ferrari,3,15,1,53,Finished,+5.212,2,1:36.193,218.86,96.193
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,max_verstappen,red_bull,4,12,9,53,Finished,+14.210,5,1:36.937,217.18,96.937
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,albon,red_bull,5,10,0,53,Finished,+38.348,4,1:36.762,217.573,96.762
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,sainz,mclaren,6,8,5,53,Finished,+45.889,6,1:38.020,214.78,98.02000000000001
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,perez,racing_point,7,6,11,53,Finished,+48.728,7,1:38.043,214.73,98.043
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,norris,mclaren,8,4,7,53,Finished,+57.749,11,1:38.301,214.166,98.301
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,kevin_magnussen,haas,9,2,13,53,Finished,+58.779,8,1:38.130,214.539,98.13
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,hulkenberg,renault,10,1,6,53,Finished,+59.841,12,1:38.519,213.692,98.519
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,stroll,racing_point,11,0,14,53,Finished,+1:00.821,15,1:38.611,213.493,98.61099999999999
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,kvyat,toro_rosso,12,0,19,53,Finished,+1:02.496,9,1:38.228,214.325,98.22800000000001
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,raikkonen,alfa,13,0,15,53,Finished,+1:08.910,13,1:38.589,213.541,98.589
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,gasly,toro_rosso,14,0,16,53,Finished,+1:10.076,14,1:38.606,213.504,98.606
2019,16,Russian Grand Prix,2019-09-29,Russia,Sochi,sochi,train,giovinazzi,alfa,15,0,12,53,Finished,+1:13.346,16,1:38.696,213.309,98.696
